x,y
1989,49.8823797928702
1990,49.821847519093
1991,49.6968417810694
1992,49.4693367339244
1993,49.6943785518301
1994,49.9994804379195
1995,50.1113154401014
1996,50.0458116077966
1997,50.2127223981478
1998,49.9250867445926
1999,50.6381290684047
2000,51.2619441016462
2001,51.5337626313284
2002,51.8890711484619
2003,52.3673959299741
2004,52.8466181215404
2005,53.4601779317098
2006,54.2113682396008
2007,54.8471078111259
2008,55.4488626082174
2009,56.2178928838296
2010,56.8456972290726
2011,57.5571440641248
2012,58.139480025035
2013,58.6666774633961
2014,59.1413426903108
2015,59.5616131621504
2016,60.0677195424725
2017,60.4758894589022
2018,60.8619630294756
2019,61.2431728956442
2020,60.8474896190048
1960,28.662
1961,28.84
1962,29.119
1963,28.826
1964,33.149
1965,29.288
1966,26.084
1967,26.406
1968,26.708
1969,26.086
1970,26.399
1971,31.582
1972,31.907
1973,36.479
1974,36.514
1975,36.746
1976,36.84
1977,37.325
1978,37.649
1979,37.919
1980,38.417
1981,38.783
1982,39.113
1983,35.491
1984,32.673
1985,33.154
1986,33.632
1987,21.912
1988,12.407
1989,29.68
1990,29.935
1991,30.148
1992,22.724
1993,22.704
1994,44.384
1995,30.948
1996,31.297
1997,32.242
1998,18.385
1999,43.223
2000,46.028
2001,46.881
2002,47.492
2003,50.253
2004,50.917
2005,51.545
2006,52.016
2007,52.856
2008,53.538
2009,53.891
2010,54.812
2011,54.94
2012,55.865
2013,55.751
2014,54.973
2015,55.566
2016,55.544
2017,55.309
2018,55.95
2019,55.912
2020,55.48
1960,41.4225457764481
1961,41.7397393580756
1962,42.2007205755248
1963,42.4406202612887
1964,42.8908377269423
1965,43.0294512913119
1966,42.9840900521411
1967,43.2321783317863
1968,43.6707347759876
1969,43.9113071674781
1970,44.3698302373441
1971,44.8708039688415
1972,44.9873436571651
1973,45.7087953569855
1974,45.9204616638043
1975,46.3064327040879
1976,46.9849522048662
1977,47.4478032114815
1978,47.7485869601625
1979,48.2100289145998
1980,48.5724557550331
1981,48.9378194604499
1982,49.176041684887
1983,48.3321481923935
1984,48.3618077451539
1985,48.6127475268002
1986,49.0070698737591
1987,49.3381215819855
1988,49.0201976754575
1989,49.8848694933931
1990,49.824307633488
1991,49.6996310276074
1992,49.4721606714275
1993,49.6969325187812
1994,50.0021598833425
1995,50.1141740715954
1996,50.0485283330994
1997,50.2153367096642
1998,49.9277868743025
1999,50.6408381841779
2000,51.2645448028029
2001,51.5363218250062
2002,51.891342436414
2003,52.36952152081
2004,52.8488071191082
2005,53.4621950485481
2006,54.2133010695829
2007,54.8490285448748
2008,55.4507126052464
2009,56.2196130711593
2010,56.8473656890804
2011,57.5586106850985
2012,58.1410132486788
2013,58.6680386013851
2014,59.1426540000299
2015,59.5629776824937
2016,60.0690208848049
2017,60.4771348418398
2018,60.8630241394089
2019,61.2442873450193
2020,60.8488912524736
1960,55.025072477072
1961,55.3915522097011
1962,55.8189319258862
1963,56.0434223623942
1964,56.4938742174718
1965,57.0342064917606
1966,57.354371232082
1967,57.6364131762477
1968,57.8589719754116
1969,57.8108322075566
1970,58.1869812037586
1971,58.6082139979687
1972,59.0350865611869
1973,59.3782736682228
1974,59.2143160005127
1975,59.4866503717604
1976,59.7158782438283
1977,60.133152977367
1978,60.3256465302658
1979,60.6719079731807
1980,61.1654046302887
1981,61.4674319326598
1982,61.8572398154388
1983,62.0624443047082
1984,62.4362331142551
1985,62.7239802278558
1986,63.0171353050867
1987,63.3939814487786
1988,63.5205954833208
1989,64.0040571538705
1990,64.0328014722207
1991,64.00789552647
1992,63.9355180384541
1993,63.8752646723303
1994,63.6190321948288
1995,63.5155416192235
1996,63.3932179649889
1997,63.1118952899468
1998,62.795118195954
1999,62.5040116440749
2000,62.882334580695
2001,62.8627400700505
2002,62.9520249970013
2003,62.9803731469747
2004,63.2659357452696
2005,63.5670227594772
2006,64.0247059446132
2007,64.5741365080892
2008,65.0929203063313
2009,65.6558644795454
2010,66.2472407202709
2011,66.6991756798552
2012,67.1568273538205
2013,67.5957801920731
2014,67.9460178469581
2015,68.3510733572772
2016,68.8093375695579
2017,69.1878151706305
2018,69.2659910396684
2019,69.4645582915971
2020,69.0736465242542
1960,43.04
1961,44.359
1962,45.861
1963,46.094
1964,47.161
1965,49.022
1966,51.56
1967,54.066
1968,54.916
1969,55.08
1970,56.516
1971,56.841
1972,57.349
1973,57.941
1974,58.042
1975,58.263
1976,58.576
1977,58.83
1978,59.325
1979,59.714
1980,59.739
1981,59.487
1982,59.558
1983,59.432
1984,59.487
1985,59.811
1986,57.527
1987,61.017
1988,61.334
1989,60.158
1990,61.471
1991,61.429
1992,61.284
1993,61.138
1994,61.069
1995,61.056
1996,61.097
1997,61.181
1998,61.187
1999,61.393
2000,61.655
2001,62.032
2002,62.6
2003,63.166
2004,63.731
2005,63.709
2006,64.398
2007,64.724
2008,65.079
2009,65.116
2010,65.249
2011,64.902
2012,65.746
2013,66.328
2014,66.845
2015,67.249
2016,67.492
2017,68.267
2018,68.355
2019,68.523
2020,67.785
1960,57.102
1961,57.767
1962,58.474
1963,59.039
1964,59.625
1965,59.485
1966,59.691
1967,59.905
1968,60.062
1969,60.224
1970,60.402
1971,60.392
1972,60.507
1973,60.697
1974,60.841
1975,61.049
1976,61.25
1977,61.453
1978,61.684
1979,61.878
1980,62.034
1981,62.251
1982,62.455
1983,62.593
1984,62.872
1985,63.058
1986,62.96
1987,63.186
1988,63.437
1989,64.01
1990,64.23
1991,64.453
1992,64.65
1993,64.98
1994,65.272
1995,65.337
1996,65.668
1997,65.697
1998,65.594
1999,65.443
2000,65.508
2001,65.482
2002,65.531
2003,65.596
2004,66.416
2005,67.002
2006,67.571
2007,68.204
2008,68.816
2009,69.505
2010,69.894
2011,69.914
2012,69.764
2013,69.682
2014,69.782
2015,70.8
2016,71.592
2017,72.417
2018,72.553
2019,72.242
2020,72.561
1960,70.2697804878049
1961,70.7239024390244
1962,70.2702926829268
1963,70.6334146341463
1964,71.0198780487805
1965,70.2352682926829
1966,70.3774390243903
1967,70.9255853658537
1968,70.436756097561
1969,69.7953902439024
1970,69.7125853658537
1971,69.8625609756098
1972,70.2982195121951
1973,70.0213902439024
1974,70.1781707317073
1975,70.3050487804878
1976,70.4631951219512
1977,70.4231219512195
1978,70.4264390243902
1979,70.7447317073171
1980,70.4085365853659
1981,70.6292682926829
1982,70.6890243902439
1983,70.4790243902439
1984,70.7509756097561
1985,70.7346341463415
1986,71.0212195121951
1987,71.0887804878049
1988,71.2078048780488
1989,71.0263414634146
1990,70.9326829268293
1991,70.8829268292683
1992,71.7951219512195
1993,72.4487804878049
1994,72.3
1995,72.2536585365854
1996,72.6536585365854
1997,72.7048780487805
1998,72.5512195121951
1999,72.9024390243902
2000,73.0512195121951
2001,73.4024390243903
2002,73.6048780487805
2003,73.6048780487805
2004,73.9585365853659
2005,73.9048780487805
2006,74.2048780487805
2007,74.2073170731707
2008,74.7048780487805
2009,74.909756097561
2010,75.1121951219512
2011,75.9585365853659
2012,76.109756097561
2013,76.4121951219512
2014,76.8121951219512
2015,76.5634146341463
2016,77.1658536585366
2017,77.1658536585366
2018,77.2658536585366
2019,77.6658536585366
2020,76.8658536585366
1960,68.9780487804878
1961,68.9780487804878
1962,68.9780487804878
1963,68.6219512195122
1964,68.6634146341463
1965,68.3658536585366
1966,69.0121951219512
1967,69.3658536585366
1968,68.9170731707317
1969,68.3609756097561
1970,68.609756097561
1971,68.8341463414634
1972,69.0585365853659
1973,69.4048780487805
1974,70.1609756097561
1975,70.3585365853659
1976,70.3073170731707
1977,70.5560975609756
1978,70.7024390243902
1979,70.8536585365854
1980,71.1048780487805
1981,71.2048780487805
1982,71.0536585365854
1983,70.5414634146342
1984,70.9024390243903
1985,71.3512195121951
1986,71.8024390243903
1987,72.0024390243902
1988,72.4463414634146
1989,72.7048780487805
1990,73.2048780487805
1991,73.3536585365854
1992,73.3048780487805
1993,73.2536585365854
1994,73.4048780487805
1995,73.9585365853659
1996,74.4585365853658
1997,74.7073170731707
1998,74.8073170731708
1999,75.009756097561
2000,75.4121951219512
2001,75.7585365853659
2002,76.0073170731707
2003,76.8585365853659
2004,77.2073170731707
2005,77.6121951219512
2006,78.0865853658537
2007,78.5609756097561
2008,78.7658536585366
2009,78.9707317073171
2010,79.4219512195122
2011,79.9707317073171
2012,80.1243902439024
2013,80.3219512195122
2014,81.0780487804878
2015,80.7756097560976
2016,81.1756097560976
2017,81.0292682926829
2018,81.3780487804878
2019,81.5292682926829
2020,80.5317073170732
1960,73.0056097560976
1961,73.4743902439024
1962,73.3504878048781
1963,73.5553658536585
1964,73.7331707317073
1965,73.8617073170732
1966,74.0785365853659
1967,74.1224390243903
1968,73.9729268292683
1969,74.0848780487805
1970,74.6492682926829
1971,74.6239024390244
1972,74.7180487804878
1973,74.8673170731707
1974,74.9804878048781
1975,74.9846341463415
1976,74.9692682926829
1977,75.379756097561
1978,75.4690243902439
1979,75.5241463414634
1980,75.7409756097561
1981,76.0260975609756
1982,76.3273170731707
1983,76.5517073170732
1984,76.8158536585366
1985,76.6678048780488
1986,76.9312195121951
1987,77.0921951219512
1988,76.9792682926829
1989,77.7268292682927
1990,77.5368292682927
1991,77.6668292682927
1992,77.9987804878049
1993,78.0604878048781
1994,78.650243902439
1995,78.7404878048781
1996,78.9590243902439
1997,79.1975609756098
1998,79.3390243902439
1999,79.4414634146342
2000,79.6439024390244
2001,79.7951219512195
2002,79.8463414634146
2003,80.0951219512195
2004,80.4975609756098
2005,80.5463414634146
2006,80.7487804878049
2007,80.9
2008,81.1
2009,81.3512195121951
2010,81.4512195121951
2011,81.8024390243903
2012,81.7048780487805
2013,81.9560975609756
2014,82.2536585365854
2015,82.2048780487805
2016,82.3073170731707
2017,82.409756097561
2018,82.5585365853659
2019,83.109756097561
2020,82.4073170731707
1960,45.813
1961,46.191
1962,46.614
1963,46.854
1964,47.335
1965,47.907
1966,48.56
1967,49.128
1968,49.748
1969,50.318
1970,50.804
1971,51.31
1972,51.821
1973,52.468
1974,53.086
1975,53.824
1976,54.658
1977,55.598
1978,56.477
1979,57.268
1980,57.846
1981,58.392
1982,59.02
1983,58.172
1984,59.999
1985,60.785
1986,61.438
1987,62.042
1988,62.673
1989,62.927
1990,63.072
1991,62.685
1992,61.735
1993,60.233
1994,58.268
1995,56.148
1996,53.873
1997,52.044
1998,50.333
1999,48.733
2000,47.256
2001,45.975
2002,44.486
2003,43.349
2004,42.538
2005,42.125
2006,43.12
2007,43.641
2008,44.175
2009,44.639
2010,46.619
2011,48.195
2012,49.835
2013,51.486
2014,53.05
2015,55.019
2016,56.659
2017,57.895
2018,59.411
2019,60.549
2020,59.692
2007,74.5439024390244
2008,74.5365853658537
2009,75.5878048780488
2012,73.0536585365854
2014,77.0682926829268
2015,77.219512195122
2016,78.2926829268293
1980,69.5975609756098
1981,70.1878048780488
1982,69.3243902439024
1983,70.3829268292683
1984,69.5536585365854
1985,69.6975609756098
1986,68.6560975609756
1987,68.2365853658537
1988,68.7024390243902
1989,67.9707317073171
1990,68.1073170731707
1991,70.7121951219512
1992,71.2146341463415
1993,69.4682926829268
1994,70.7292682926829
1995,72.4829268292683
1996,71.5609756097561
1997,71.2121951219512
1998,71.7463414634146
1999,72.6682926829268
2000,72.7780487804878
2001,73.2536585365854
2002,71.0878048780488
2003,71.0292682926829
2004,72.6609756097561
2005,72.1317073170732
2006,72.2170731707317
2007,73.1439024390244
2008,73.1634146341463
2009,73.0829268292683
2010,73.1975609756098
2011,72.7243902439024
2012,74.2756097560976
2013,73.119512195122
2014,73.2292682926829
2015,74.2951219512195
2016,74.309756097561
2017,74.3
2018,72.8414634146341
2019,74.0463414634146
2020,77.2365853658537
1960,53.547
1961,54.437
1962,55.086
1963,55.778
1964,56.5
1965,57.113
1966,57.598
1967,58.095
1968,59.065
1969,59.878
1970,60.527
1971,61.37
1972,61.9
1973,60.691
1974,63.119
1975,63.538
1976,63.922
1977,63.764
1978,65.806
1979,66.138
1980,66.351
1981,64.372
1982,61.119
1983,67.829
1984,68.924
1985,68.756
1986,69.206
1987,69.295
1988,69.674
1989,69.76
1990,69.817
1991,70.036
1992,70.263
1993,70.193
1994,70.141
1995,70.416
1996,70.347
1997,70.283
1998,70.196
1999,70.425
2000,70.764
2001,71.644
2002,71.939
2003,72.414
2004,72.475
2005,72.769
2006,73.35
2007,73.709
2008,73.551
2009,73.853
2010,73.881
2011,73.305
2012,66.769
2013,63.827
2014,63.153
2015,65.124
2016,65.993
2017,68.481
2018,70.145
2019,71.822
2020,72.14
1960,55.032
1961,55.313
1962,56.266
1963,58.107
1964,60.159
1965,61.102
1966,60.757
1967,59.757
1968,58.474
1969,57.195
1970,56.31
1971,56.28
1972,57.391
1973,60.172
1974,64.501
1975,67.985
1976,69.865
1977,70.584
1978,70.227
1979,69.37
1980,68.699
1981,68.429
1982,68.389
1983,68.634
1984,68.872
1985,69.197
1986,69.592
1987,70.168
1988,70.411
1989,69.941
1990,69.001
1991,68.888
1992,69.64
1993,69.625
1994,68.447
1995,68.308
1996,71.287
1997,72.365
1998,73.964
1999,74.01
2000,73.575
2001,74.131
2002,75.54
2003,75.411
2004,76.786
2005,77.148
2006,76.831
2007,75.914
2008,76.632
2009,77.164
2010,76.243
2011,76.195
2012,77.037
2013,77.018
2014,77.135
2015,76.912
2016,76.864
2017,76.702
2018,76.443
2019,75.326
2020,75.001
1960,38.374
1961,38.631
1962,38.835
1963,39.072
1964,39.333
1965,39.12
1966,39.15
1967,39.479
1968,39.903
1969,40.265
1970,40.603
1971,40.19
1972,41.399
1973,41.78
1974,41.785
1975,41.872
1976,42.036
1977,42.255
1978,42.504
1979,42.81
1980,43.06
1981,43.312
1982,43.73
1983,44.179
1984,44.515
1985,45.05
1986,45.21
1987,42.798
1988,45.785
1989,45.875
1990,44.686
1991,45.941
1992,46.102
1993,46.318
1994,46.449
1995,46.711
1996,47.013
1997,47.217
1998,47.224
1999,47.372
2000,47.443
2001,47.85
2002,47.946
2003,48.206
2004,48.232
2005,48.312
2006,48.286
2007,48.751
2008,49.024
2009,49.196
2010,49.584
2011,50.009
2012,50.54
2013,50.781
2014,51.202
2015,51.589
2016,52.083
2017,52.308
2018,52.825
2019,53.259
2020,52.777
1960,37.5391166396263
1961,43.2083847380193
1962,51.0750620247452
1963,51.5775313471524
1964,52.3075912193904
1965,52.2258534651181
1966,53.4064783360083
1967,54.2821516803143
1968,54.7590015001421
1969,55.4655868420028
1970,56.1783040532639
1971,57.0343892691544
1972,57.6328588664164
1973,58.5937970928287
1974,59.2397523782504
1975,60.0037385956882
1976,60.8415776229139
1977,61.5972260409617
1978,62.230481097791
1979,62.8494249001579
1980,63.4021798479092
1981,63.9030302632887
1982,64.3858986414055
1983,64.8057667669382
1984,65.1990179525133
1985,65.5786502038245
1986,65.9247344211622
1987,66.2746650390731
1988,66.5535307408323
1989,66.8783322979067
1990,67.0962833408929
1991,67.3196986661952
1992,67.8413605584245
1993,68.3050032956883
1994,68.589611112384
1995,69.0213521742586
1996,69.2790981048332
1997,69.6735927617449
1998,70.0993380277883
1999,70.3164904844243
2000,70.6925907921247
2001,71.2886869199077
2002,71.6389892827338
2003,71.9797911141041
2004,72.0602404145014
2005,72.5977103193518
2006,72.9558752759085
2007,73.2040191666577
2008,73.1510115726756
2009,73.6997881796253
2010,73.9203576886284
2011,74.1874127998898
2012,74.4309438082646
2013,74.6742106472553
2014,74.9280799587024
2015,75.152494055672
2016,75.3534590678359
2017,75.4160599170928
2018,75.836017901148
2019,76.0369732719686
2020,75.9691924258149
1960,64.8707359929319
1961,65.0983742536127
1962,64.9256235063916
1963,65.4959145554852
1964,65.9912264235989
1965,65.9170187556804
1966,66.0763395620968
1967,65.8743385725999
1968,65.9969719366945
1969,65.6510367211773
1970,66.2556989328425
1971,66.4985840525253
1972,66.6616297301816
1973,66.7926861715993
1974,66.9444538339625
1975,66.7479152426436
1976,66.7493832753759
1977,66.7388549831181
1978,66.8072215128205
1979,66.7643370512255
1980,66.8973548438606
1981,67.2191792367634
1982,67.557221105868
1983,67.6070175873802
1984,67.4909845294288
1985,67.844236415736
1986,68.7496528503704
1987,68.8971221286935
1988,68.9179789944895
1989,69.0050027987807
1990,68.8966618165099
1991,68.6600567499972
1992,67.7148977759023
1993,66.9036599184716
1994,66.8968781373849
1995,66.9469645448019
1996,67.5257157524703
1997,68.0910551200962
1998,68.4586952851383
1999,68.1605543337836
2000,68.379542167384
2001,68.555882691225
2002,68.650378485346
2003,68.7734207924604
2004,69.112331849457
2005,69.2018594416428
2006,69.7890954070327
2007,70.2579572239271
2008,70.5600420313381
2009,71.1044799874778
2010,71.4178120547347
2011,71.8869177825838
2012,72.2616843844611
2013,72.6995608977633
2014,72.9182205330539
2015,73.1398854461593
2016,73.4575763801701
2017,73.8891983743267
2018,74.0532184477118
2019,74.3447743135936
2020,72.7508448722839
1960,42.692
1961,42.882
1962,43.154
1963,43.372
1964,43.702
1965,43.97
1966,44.373
1967,44.823
1968,45.284
1969,45.666
1970,46.12
1971,46.587
1972,47.089
1973,47.597
1974,48.099
1975,48.729
1976,49.328
1977,49.76
1978,50.232
1979,50.765
1980,51.227
1981,51.764
1982,52.256
1983,52.635
1984,53.089
1985,53.432
1986,53.713
1987,54.051
1988,54.348
1989,54.39
1990,54.37
1991,54.268
1992,54.299
1993,54.195
1994,54.037
1995,54.037
1996,54.098
1997,54.192
1998,54.199
1999,54.538
2000,54.742
2001,54.86
2002,55.311
2003,55.639
2004,55.569
2005,55.962
2006,56.222
2007,56.511
2008,56.695
2009,57.011
2010,57.304
2011,57.925
2012,58.073
2013,58.684
2014,58.853
2015,59.396
2016,59.55
2017,60.154
2018,60.244
2019,60.901
2020,61.035
1960,51.035
1961,52.364
1962,52.79
1963,53.244
1964,53.978
1965,54.712
1966,55.254
1967,55.754
1968,56.207
1969,56.932
1970,57.711
1971,58.524
1972,59.051
1973,59.836
1974,60.552
1975,61.272
1976,61.978
1977,62.354
1978,62.74
1979,63.209
1980,64.012
1981,64.595
1982,65.163
1983,65.789
1984,66.733
1985,67.587
1986,68.419
1987,69.448
1988,69.689
1989,70.122
1990,70.445
1991,70.717
1992,70.885
1993,71.068
1994,71.227
1995,70.948
1996,71.653
1997,72.501
1998,72.862
1999,72.542
2000,72.316
2001,72.613
2002,72.93
2003,73.155
2004,73.08
2005,73.82
2006,74.938
2007,75.187
2008,75.492
2009,75.842
2010,76.131
2011,76.421
2012,76.772
2013,77.083
2014,77.415
2015,77.717
2016,78.049
2017,78.394
2018,78.662
2019,78.975
2020,79.274
1960,53.628
1961,53.998
1962,54.257
1963,54.542
1964,54.846
1965,55.094
1966,55.347
1967,55.675
1968,56.063
1969,56.484
1970,56.809
1971,57.23
1972,57.637
1973,57.94
1974,58.449
1975,58.876
1976,59.167
1977,59.377
1978,59.531
1979,59.597
1980,59.506
1981,59.456
1982,59.684
1983,59.808
1984,60.093
1985,60.418
1986,60.846
1987,61.254
1988,61.792
1989,61.953
1990,61.879
1991,61.379
1992,55.074
1993,52.867
1994,57.48
1995,59.338
1996,59.129
1997,60.348
1998,61.519
1999,62.621
2000,63.26
2001,64.057
2002,64.846
2003,65.552
2004,66.028
2005,66.514
2006,67.013
2007,67.217
2008,67.688
2009,68.039
2010,67.742
2011,68.148
2012,68.484
2013,68.885
2014,69.069
2015,69.306
2016,69.549
2017,69.905
2018,70.353
2019,70.867
2020,67.994
1960,53.469
1961,53.939
1962,54.325
1963,54.785
1964,55.177
1965,55.522
1966,55.92
1967,56.39
1968,56.694
1969,57.173
1970,57.663
1971,58.038
1972,58.425
1973,58.832
1974,59.256
1975,59.525
1976,59.668
1977,59.877
1978,60.265
1979,60.601
1980,61.022
1981,61.452
1982,61.603
1983,61.846
1984,62.256
1985,62.475
1986,62.976
1987,63.352
1988,63.682
1989,63.787
1990,63.939
1991,64.035
1992,63.875
1993,63.804
1994,63.756
1995,63.684
1996,63.596
1997,63.646
1998,64.106
1999,64.518
2000,65.026
2001,65.156
2002,65.385
2003,65.746
2004,66.075
2005,66.068
2006,66.499
2007,66.895
2008,67.407
2009,67.958
2010,68.293
2011,68.567
2012,68.722
2013,68.74
2014,68.614
2015,68.782
2016,68.777
2017,68.916
2018,68.796
2019,69.002
2020,68.687
1960,54.6577464915439
1961,55.2159397419423
1962,55.6684313952621
1963,56.1123798328027
1964,56.6102175153467
1965,57.0124320156465
1966,57.4349920637817
1967,57.8274313320097
1968,58.2112963549214
1969,58.5654271166903
1970,58.6283404961463
1971,59.461059742546
1972,59.8276036602195
1973,60.380050013207
1974,60.8029384665058
1975,61.3414475545376
1976,61.5748674069027
1977,62.1527745409322
1978,62.5309742436939
1979,62.8885666928221
1980,63.3256086009124
1981,63.8306999902236
1982,64.1745977825011
1983,64.7407924862037
1984,65.1662865321407
1985,65.4988914947871
1986,66.1076801458553
1987,66.5432215767092
1988,66.9643849048288
1989,67.3150166468447
1990,67.6103081422698
1991,67.9768998124055
1992,68.3170411601556
1993,68.6516679796293
1994,69.0392393332522
1995,69.3548404596955
1996,69.7343486159424
1997,70.0989162745638
1998,70.3518209772883
1999,70.7611115549433
2000,71.0788476175677
2001,71.3383413791212
2002,71.6947703849152
2003,71.8815448683041
2004,72.2098636245374
2005,72.5894578587502
2006,72.8020681534172
2007,72.9454323303617
2008,73.1712603152588
2009,73.3797381849561
2010,73.2682815845748
2011,73.7654260061304
2012,73.9961916776076
2013,74.2506528608022
2014,74.4605544337682
2015,74.5221315189348
2016,74.4886847637685
2017,74.6563800397882
2018,74.7768765367779
2019,74.972242023441
2020,72.927970715721
1960,32.2
1961,32.574
1962,32.953
1963,33.258
1964,33.602
1965,34.357
1966,34.998
1967,35.73
1968,36.225
1969,36.712
1970,37.166
1971,37.722
1972,38.318
1973,38.994
1974,36.877
1975,24.834
1976,25.957
1977,24.427
1978,21.837
1979,22.529
1980,28.446
1981,29.567
1982,30.824
1983,31.635
1984,33.751
1985,33.795
1986,34.344
1987,35.644
1988,35.753
1989,44.55
1990,44.953
1991,44.985
1992,46.276
1993,47.254
1994,48.252
1995,48.024
1996,48.816
1997,49.517
1998,49.123
1999,45.701
2000,58.568
2001,59.362
2002,60.148
2003,60.871
2004,61.628
2005,62.328
2006,63.073
2007,63.723
2008,64.329
2009,64.854
2010,65.304
2011,65.697
2012,66.081
2013,66.44
2014,66.787
2015,67.137
2016,67.446
2017,67.745
2018,68.017
2019,68.268
2020,68.475
1960,44.6211493380158
1961,45.3369402347223
1962,45.6107311553724
1963,46.7715949538392
1964,47.4438758060252
1965,48.0462986328895
1966,48.5578196577974
1967,49.0289162510941
1968,49.4537525999979
1969,50.0577122093921
1970,50.6293034475576
1971,51.2975120766879
1972,51.8633094797315
1973,52.4340550171065
1974,53.2437565355351
1975,53.8460063494848
1976,54.2816584446333
1977,55.599572709853
1978,56.1360160424553
1979,57.3647401973974
1980,57.7170936442408
1981,57.5745525212436
1982,58.0497068161057
1983,59.6274972863127
1984,60.9385419986938
1985,61.7343565229549
1986,62.3061983013403
1987,63.0228490216556
1988,63.3941759476099
1989,64.334166634891
1990,64.3200057350326
1991,65.5585440291806
1992,66.1351551400815
1993,66.4478433545246
1994,66.6218867335853
1995,66.9399820546723
1996,67.330456137249
1997,67.6056305610493
1998,67.82423611596
1999,68.2568950163231
2000,68.6233338932417
2001,68.9637362403083
2002,69.3087484886951
2003,69.1230574789837
2004,69.6081160153551
2005,69.8841373211559
2006,70.0719112166503
2007,70.4070138492431
2008,70.6645249982073
2009,71.0046504281841
2010,71.2575818425093
2011,71.503547867921
2012,71.3540519418564
2013,71.3759772152023
2014,71.6923140703475
2015,71.9585514664059
2016,72.2301322796325
2017,72.7432285455686
2018,72.9633890576299
2019,73.1193901266412
2020,72.1463761984205
1960,58.231
1961,58.589
1962,59.085
1963,59.551
1964,60.054
1965,60.58
1966,61.132
1967,61.66
1968,62.185
1969,62.737
1970,63.232
1971,63.661
1972,63.983
1973,64.242
1974,64.595
1975,64.844
1976,65.127
1977,65.302
1978,65.578
1979,65.782
1980,65.961
1981,66.132
1982,66.072
1983,66.369
1984,66.482
1985,66.626
1986,66.752
1987,66.884
1988,67.026
1989,67.162
1990,67.294
1991,67.518
1992,67.686
1993,67.855
1994,68.014
1995,68.17
1996,68.323
1997,68.49
1998,68.642
1999,68.809
2000,68.978
2001,69.127
2002,69.335
2003,69.495
2004,69.67
2005,69.768
2006,69.894
2007,70.048
2008,70.164
2009,70.012
2010,70.323
2011,70.381
2012,70.442
2013,70.505
2014,70.54
2015,70.607
2016,70.661
2017,70.713
2018,70.779
2019,70.871
2020,70.928
1960,45.1048401885708
1961,45.4210629448542
1962,45.8046045584594
1963,46.1169939835545
1964,46.5074852157805
1965,45.5837162664608
1966,46.1540280717292
1967,46.5604624759685
1968,48.0794698410504
1969,48.4791927481358
1970,48.2830377168227
1971,46.7148686006183
1972,49.6289515875034
1973,50.0875127493481
1974,50.5881307129825
1975,51.1929189918098
1976,51.7130245453297
1977,52.1984669940858
1978,52.7123469904547
1979,53.2145606577235
1980,53.7598069401514
1981,54.3185783162523
1982,54.8305638388043
1983,55.3737808939205
1984,55.8426533118238
1985,56.2952409457846
1986,56.8230486019798
1987,57.228519836667
1988,57.674477903632
1989,58.0569973195997
1990,58.5616672967409
1991,58.737970077587
1992,59.377820248825
1993,59.7125032701818
1994,60.1045630663123
1995,60.4582982352674
1996,60.8256247493127
1997,61.344167216974
1998,61.9292807951764
1999,62.5570970807008
2000,62.8929726964929
2001,63.3036627551141
2002,63.7712873167057
2003,64.1993917380713
2004,64.5398610012559
2005,64.9156958515493
2006,65.3706684740763
2007,65.6313214612399
2008,65.9599279691186
2009,66.2539480485867
2010,66.7494102268344
2011,67.14072856293
2012,67.6298429069426
2013,68.1194693436966
2014,68.6366684220052
2015,69.1425888809621
2016,69.6088639890302
2017,69.9791020756437
2018,70.2534786113924
2019,70.4727549740685
2020,69.7483309161325
1960,41.4225457764481
1961,41.7397393580756
1962,42.2007205755248
1963,42.4406202612887
1964,42.8908377269423
1965,43.0294512913119
1966,42.9840900521411
1967,43.2321783317863
1968,43.6707347759876
1969,43.9113071674781
1970,44.3698302373441
1971,44.8708039688415
1972,44.9873436571651
1973,45.7087953569855
1974,45.9204616638043
1975,46.3064327040879
1976,46.9849522048662
1977,47.4478032114815
1978,47.7485869601625
1979,48.2100289145998
1980,48.5724557550331
1981,48.9378194604499
1982,49.176041684887
1983,48.3321481923935
1984,48.3618077451539
1985,48.6127475268002
1986,49.0070698737591
1987,49.3381215819855
1988,49.0201976754575
1989,49.8848694933931
1990,49.8243076334879
1991,49.6996310276074
1992,49.4721606714275
1993,49.6969325187812
1994,50.0021598833425
1995,50.1141740715954
1996,50.0485283330994
1997,50.2153367096642
1998,49.9277868743025
1999,50.6408381841779
2000,51.2645448028029
2001,51.5363218250062
2002,51.891342436414
2003,52.36952152081
2004,52.8488071191082
2005,53.4621950485481
2006,54.2133010695828
2007,54.8490285448748
2008,55.4507126052464
2009,56.2196130711593
2010,56.8473656890804
2011,57.5586106850984
2012,58.1410132486788
2013,58.6680386013851
2014,59.1426540000299
2015,59.5629776824937
2016,60.0690208848049
2017,60.4771348418398
2018,60.8630241394089
2019,61.2442873450193
2020,60.8488912524737
1960,63.026
1961,62.865
1962,63.427
1963,63.822
1964,63.843
1965,64.147
1966,64.376
1967,64.798
1968,64.668
1969,64.685
1970,65.057
1971,65.283
1972,64.947
1973,65.561
1974,66.848
1975,66.786
1976,66.273
1977,66.641
1978,67.438
1979,67.768
1980,67.572
1981,67.65
1982,67.646
1983,67.935
1984,67.592
1985,67.543
1986,68.279
1987,68.281
1988,68.419
1989,68.438
1990,68.272
1991,68.859
1992,68.391
1993,68.811
1994,68.511
1995,69.17
